id,job_title,company_name,location,industry,job_type,min_salary,max_salary,salary_midpoint,salary_bracket,experience_min,experience_max,experience_range,skill_count,skills,date_posted,source,anomaly_flag,dedup_hash,scraped_at
1686,Junior BI Analyst,Arbisoft,Karachi,Banking & Finance,Full-time,,,,,4,6,2,9,"Python, SQL, React, Machine Learning, AWS, Data Science, REST API, PHP, Tableau",2026-03-06,rozee.pk,0,05f7f53cad993e78500262c0b7a687d1,2026-03-06 07:00:00
1687,Senior Mobile App Developer,NETSOL ERP,Karachi,Information Technology,Full-time,171408.0,187164.0,179286.0,Mid,2,3,1,3,"Python, Machine Learning, Docker",2026-01-31,indeed.com.pk,0,d88aff048b74d7a4b13d8cf3d16aac7c,2026-02-01 22:00:00
1688,Junior Database Administrator,10Pearls,Karachi,Information Technology,Full-time,,,,,2,6,4,8,"Python, Machine Learning, Node.js, PostgreSQL, Linux, TensorFlow, Vue, NLP",2026-03-28,rozee.pk,0,feb78b6ff2ddf6a3a43a59bd6e9266fd,2026-03-28 05:00:00
1689,Senior Penetration Tester,Confiz,Rawalpindi,Cybersecurity,Full-time,204609.0,232606.0,218607.5,Senior,2,5,3,7,"SQL, AWS, Node.js, PostgreSQL, Deep Learning, Flutter, GCP",2026-02-25,rozee.pk,0,a40eda2121a599c1d5217e80b27a9b71,2026-02-26 01:00:00
1690,Junior React Developer,Arbisoft,Lahore,Information Technology,Remote,93287.0,111554.0,102420.5,Junior,4,6,2,12,"Python, JavaScript, React, Machine Learning, Node.js, Docker, Git, TypeScript, Linux, Kubernetes, FastAPI, Kotlin",2026-03-09,rozee.pk,0,e50f30d445dd703d1600d59b7770db8b,2026-03-09 16:00:00
1691,Mid NLP Engineer,Noogata,Lahore,AI & Data Science,Full-time,245299.0,264030.0,254664.5,Senior,7,11,4,7,"Python, JavaScript, Data Science, Deep Learning, Kubernetes, NLP, Terraform",2026-01-17,indeed.com.pk,0,473bec3fce8a04d8002baeebccba9932,2026-01-18 00:00:00
1692,Junior Systems Analyst,Sigmoid Analytics,Lahore,Information Technology,Full-time,65534.0,92465.0,78999.5,Junior,6,7,1,7,"SQL, JavaScript, Node.js, Django, PHP, MongoDB, Power BI",2026-02-27,rozee.pk,0,1d876ba361e18d46be16dae35ec1601b,2026-02-27 19:00:00
1693,Senior BI Analyst,Plurilock,Karachi,Banking & Finance,Full-time,,,,,4,8,4,7,"Python, JavaScript, AWS, MySQL, REST API, CI/CD, Vue",2026-03-23,rozee.pk,0,04482802ba858ec308f27a61352f8ef8,2026-03-24 04:00:00
1694,Senior IT Project Manager,Plurilock,Multan,Information Technology,Remote,346446.0,379482.0,362964.0,Senior,5,7,2,5,"SQL, React, AWS, Node.js, TypeScript",2026-03-20,rozee.pk,0,25e8695ba5508c2bc54f8050ac6643c1,2026-03-21 18:00:00
1695,Senior Data Engineer,HBL Systems,Lahore,AI & Data Science,Full-time,,,,,3,5,2,5,"Python, Machine Learning, Node.js, Data Science, REST API",2026-03-23,rozee.pk,0,e48446c72a4fa0f8859252087cb35869,2026-03-24 14:00:00
1696,Senior Data Scientist,Devsinc,Islamabad,AI & Data Science,Full-time,333961.0,344947.0,339454.0,Senior,4,8,4,9,"SQL, Data Science, TensorFlow, FastAPI, Pandas, Tableau, Scikit-learn, Excel, PyTorch",2026-03-28,rozee.pk,0,8c596fd1630b0a045fcd17d3fafbde2d,2026-03-29 07:00:00
1697,Junior Database Administrator,ZoodMall,Peshawar,Information Technology,Remote,,,,,6,8,2,7,"Python, SQL, React, Data Science, TypeScript, Deep Learning, Selenium",2026-03-21,rozee.pk,0,af9d03f5ecd80c694764c284fa9f5c77,2026-03-21 01:00:00
1698,Senior Cloud Engineer,Contour Software,Lahore,Information Technology,Full-time,231196.0,270067.0,250631.5,Senior,5,6,1,6,"Machine Learning, TypeScript, REST API, PostgreSQL, Linux, Redis",2026-02-03,rozee.pk,0,86d10aa60e993fb4be819b84e7f33053,2026-02-04 03:00:00
1699,Mid Database Administrator,Habib Metro,Rawalpindi,Information Technology,Full-time,148423.0,177217.0,162820.0,Mid,6,7,1,5,"Python, Machine Learning, Pandas, NumPy, Azure",2026-02-28,rozee.pk,0,ed07702142e50a151575917dc3023673,2026-03-01 09:00:00
1700,Junior Cybersecurity Analyst,Tag Innovation,Rawalpindi,Cybersecurity,Full-time,,,,,4,8,4,6,"Docker, MySQL, Data Science, Deep Learning, TensorFlow, Tableau",2026-03-09,rozee.pk,0,f86810cbcd5b2febbc06bc87c0dcf6d8,2026-03-09 17:00:00
1701,Mid Data Engineer,Contour Software,Faisalabad,AI & Data Science,Full-time,189315.0,212162.0,200738.5,Senior,5,8,3,10,"Python, SQL, JavaScript, Machine Learning, MySQL, Data Science, Azure, Kotlin, PyTorch, Terraform",2026-01-20,rozee.pk,0,db33e970ff9a31a2135b042097acb025,2026-01-21 10:00:00
1702,Senior IT Project Manager,Bykea Tech,Lahore,Information Technology,Full-time,,,,,5,8,3,8,"AWS, Docker, MySQL, TypeScript, MongoDB, TensorFlow, CI/CD, GCP",2026-02-25,rozee.pk,0,f4a436c1f33c56a229f771bef5a87b0a,2026-02-26 18:00:00
1703,Senior NLP Engineer,Hazen Technologies,Lahore,AI & Data Science,Contract,282167.0,312257.0,297212.0,Senior,4,8,4,8,"Python, Data Science, REST API, PHP, PostgreSQL, Deep Learning, CI/CD, Excel",2026-01-22,rozee.pk,0,79a286004fc893cf82faeec1ff34b435,2026-01-23 10:00:00
1704,Senior Quality Assurance Engineer,Bykea Tech,Karachi,Information Technology,Full-time,173742.0,190985.0,182363.5,Mid,4,5,1,7,"Python, React, Git, PostgreSQL, CI/CD, NLP, R",2026-03-15,indeed.com.pk,0,417c283c98d2322d6bc3c60384a91677,2026-03-16 04:00:00
1705,Senior React Developer,PTCL,Islamabad,Information Technology,Full-time,246445.0,258987.0,252716.0,Senior,1,5,4,8,"SQL, JavaScript, React, Node.js, MySQL, Data Science, REST API, TensorFlow",2026-03-15,indeed.com.pk,0,f175752aecadd6baf3035feb318c2978,2026-03-16 01:00:00
1706,Mid Full Stack Developer,ScientiaMobile,Lahore,Information Technology,Full-time,128886.0,153926.0,141406.0,Mid,6,8,2,5,"SQL, Git, TypeScript, PHP, CI/CD",2026-02-25,indeed.com.pk,0,8b09f85eed5f8fc058260442ec22cea2,2026-02-26 01:00:00
1707,Mid Full Stack Developer,Engro Polymers IT,Karachi,Information Technology,Full-time,193346.0,221959.0,207652.5,Senior,4,6,2,7,"SQL, React, Django, Data Science, PostgreSQL, Linux, Flutter",2026-01-24,indeed.com.pk,0,f666a4c93d90d7ef655ef0446428a64b,2026-01-24 18:00:00
1708,Mid Quality Assurance Engineer,Meezan Bank IT,Lahore,Information Technology,Remote,,,,,2,6,4,7,"JavaScript, Node.js, Git, REST API, PostgreSQL, Tableau, XGBoost",2026-03-10,indeed.com.pk,0,9894eda52143f6865fc40ff2d494129d,2026-03-10 07:00:00
1709,Junior Blockchain Developer,i2c Inc,Lahore,Information Technology,Remote,105828.0,131645.0,118736.5,Junior,4,8,4,10,"Python, Machine Learning, AWS, Deep Learning, MongoDB, Kubernetes, CI/CD, Flutter, Pandas, R",2026-03-02,rozee.pk,0,7b234a2f69d135118dca0efe988f1868,2026-03-02 22:00:00
1710,Junior Data Analyst,Arbisoft,Lahore,Information Technology,Full-time,88479.0,105232.0,96855.5,Junior,2,6,4,8,"Python, SQL, Git, Django, Data Science, PostgreSQL, NumPy, Azure",2026-03-11,indeed.com.pk,0,2e4c30360e2a43ff89e9cf8e1f397421,2026-03-12 01:00:00
1711,Junior Frontend Developer,Foodpanda Tech,Karachi,Information Technology,Full-time,83522.0,119720.0,101621.0,Junior,1,4,3,6,"React, Machine Learning, AWS, Docker, REST API, Redis",2026-03-24,indeed.com.pk,0,977117a90b093d31df6f16087e52101f,2026-03-24 08:00:00
1712,Junior Cybersecurity Analyst,UBL Payments,Lahore,Cybersecurity,Full-time,,,,,3,5,2,6,"Python, Docker, Git, MySQL, Linux, Deep Learning",2026-02-12,indeed.com.pk,0,4b05b76814c225e21e6f4a25d8297256,2026-02-12 09:00:00
1713,Mid Research Scientist,Xavor Corporation,Islamabad,AI & Data Science,Full-time,254390.0,268316.0,261353.0,Senior,7,10,3,11,"Python, SQL, JavaScript, React, Machine Learning, MySQL, Data Science, Deep Learning, TensorFlow, Flutter, Scikit-learn",2026-02-04,rozee.pk,0,9b976039138084b84cf1fe0250c2d406,2026-02-05 03:00:00
1714,Senior IT Project Manager,Arbisoft,Remote,Information Technology,Contract,,,,,6,7,1,4,"JavaScript, TypeScript, Deep Learning, Flutter",2026-01-13,rozee.pk,0,04afa08fbb7bd48bf583f582e9880f12,2026-01-13 11:00:00
1715,Senior NLP Engineer,Habib Metro,Lahore,AI & Data Science,Internship,,,,,6,8,2,8,"Python, React, Machine Learning, Node.js, Django, Data Science, Deep Learning, LLM",2026-03-11,rozee.pk,0,a06abc33888b683a6ff0dd3c34d684e2,2026-03-12 05:00:00
1716,Junior Game Developer,Afiniti,Islamabad,Game Development,Full-time,71115.0,100752.0,85933.5,Junior,3,6,3,6,"SQL, JavaScript, Machine Learning, MySQL, Data Science, Linux",2026-03-28,indeed.com.pk,0,8cb82fdbfa374fd21c9fcb02c68a7af6,2026-03-28 10:00:00
1717,Mid React Developer,Confiz,Faisalabad,Information Technology,Full-time,123027.0,148712.0,135869.5,Mid,3,4,1,7,"Python, JavaScript, React, AWS, Node.js, GCP, GraphQL",2026-03-11,rozee.pk,0,32eadb99677c35387352edb26b02422a,2026-03-12 13:00:00
1718,Mid Python Developer,Daraz Pakistan,Islamabad,Information Technology,Full-time,148744.0,165931.0,157337.5,Mid,5,9,4,8,"Python, SQL, JavaScript, Machine Learning, MySQL, Deep Learning, Scikit-learn, R",2026-03-12,indeed.com.pk,0,aa90e578f33ded3b3d3e14a488edd06b,2026-03-12 15:00:00
1719,Junior Backend Developer,Confiz,Islamabad,Information Technology,Full-time,,,,,2,5,3,7,"SQL, Docker, Deep Learning, Kubernetes, Scikit-learn, Generative AI, Computer Vision",2026-02-15,rozee.pk,0,06346d039b63d446f7010843f6e9ccbd,2026-02-15 23:00:00
1720,Senior Network Engineer,Daraz Pakistan,Faisalabad,Telecommunications,Full-time,,,,,3,4,1,6,"Python, React, MySQL, Data Science, Deep Learning, CI/CD",2026-03-11,indeed.com.pk,0,699746c0eeaa64fcb5cc3e1fa558c604,2026-03-11 18:00:00
1721,Senior Full Stack Developer,Daraz Pakistan,Islamabad,Information Technology,Part-time,230954.0,253592.0,242273.0,Senior,3,7,4,8,"SQL, Machine Learning, AWS, Data Science, Deep Learning, CI/CD, DevOps, Tableau",2026-02-10,rozee.pk,0,d176a90afdcebd0cbcc0c5fa7d4ff10f,2026-02-10 03:00:00
1722,Senior Python Developer,HBL Systems,Islamabad,Information Technology,Full-time,,,,,3,7,4,3,"Python, SQL, REST API",2026-02-02,rozee.pk,0,665810b082166fcab43e699679e59791,2026-02-03 01:00:00
1723,Senior IT Project Manager,ScientiaMobile,Karachi,Information Technology,Full-time,402615.0,420232.0,411423.5,Senior,13,17,4,4,"Python, JavaScript, Docker, Django",2026-03-02,rozee.pk,0,4bdf0fefa870d00e0ad7985cd6a92594,2026-03-03 13:00:00
1724,Senior Software Architect,Plurilock,Karachi,Information Technology,Full-time,479011.0,510757.0,494884.0,Senior,10,12,2,6,"Python, SQL, Machine Learning, Node.js, REST API, Deep Learning",2026-01-23,rozee.pk,0,f6b254e52dd1437cb647fb987d158bfb,2026-01-23 17:00:00
1725,Mid Python Developer,CarFirst,Karachi,Information Technology,Full-time,,,,,3,7,4,9,"Python, SQL, Docker, Git, Django, Data Science, Flutter, Selenium, Keras",2026-03-09,indeed.com.pk,0,6bf232f7cd35d1ee84ee3e2d6750b4e1,2026-03-10 13:00:00
1726,Senior Penetration Tester,UBL Payments,Karachi,Cybersecurity,Full-time,,,,,2,5,3,9,"Python, SQL, JavaScript, Machine Learning, Node.js, Django, REST API, Linux, Kotlin",2026-01-28,rozee.pk,0,6447db0fcdb4a39454c5563ab8bcaeab,2026-01-28 09:00:00
1727,Junior Mobile App Developer,StreamSend,Lahore,Information Technology,Part-time,58452.0,86262.0,72357.0,Junior,4,7,3,8,"Python, JavaScript, Machine Learning, AWS, Docker, MySQL, Django, Pandas",2026-03-09,rozee.pk,0,076c22eacb25ab2e5dea70e498c6b52d,2026-03-10 20:00:00
1728,Mid Cloud Engineer,Confiz,Faisalabad,Information Technology,Full-time,,,,,2,4,2,6,"SQL, Node.js, Deep Learning, Kubernetes, GCP, Tableau",2026-02-13,indeed.com.pk,0,1fbd096eb9932a350b526cc234d79d10,2026-02-14 03:00:00
1729,Senior Software Architect,Folio3 Software,Islamabad,Information Technology,Full-time,,,,,7,10,3,7,"React, Django, Data Science, Vue, FastAPI, GCP, Tableau",2026-03-04,rozee.pk,0,b70dbc86732f6342129e07727862206e,2026-03-05 16:00:00
1730,Mid Machine Learning Engineer,Engro Polymers IT,Lahore,AI & Data Science,Internship,202635.0,217868.0,210251.5,Senior,6,7,1,12,"Python, JavaScript, Machine Learning, Docker, Data Science, REST API, PostgreSQL, Deep Learning, Vue, DevOps, Excel, GraphQL",2026-02-22,rozee.pk,0,b2b8476bca2eee6811efa70aca0c41de,2026-02-22 08:00:00
1731,Senior NLP Engineer,Confiz,Karachi,AI & Data Science,Full-time,379279.0,400233.0,389756.0,Senior,5,9,4,8,"Python, React, REST API, Deep Learning, TensorFlow, NLP, Flutter, PyTorch",2026-02-15,rozee.pk,0,daf3fe41e88eecb45d5ada7b181772b5,2026-02-16 21:00:00
1732,Senior Database Administrator,Avanza Solutions,Karachi,Information Technology,Part-time,211199.0,231968.0,221583.5,Senior,2,3,1,7,"Python, JavaScript, AWS, MySQL, Data Science, Deep Learning, TensorFlow",2026-02-20,indeed.com.pk,0,c6d045b5afb93a4c3259f331e30ff748,2026-02-21 23:00:00
1733,Senior Software Architect,Habib Metro,Lahore,Information Technology,Remote,409182.0,429101.0,419141.5,Senior,12,16,4,6,"SQL, Data Science, TypeScript, PostgreSQL, Excel, LLM",2026-03-01,indeed.com.pk,0,1af39c0b9c6c990d31429b1b71de7024,2026-03-02 23:00:00
1734,Junior Quality Assurance Engineer,Systems Limited,Islamabad,Information Technology,Full-time,75583.0,108990.0,92286.5,Junior,1,2,1,6,"Python, React, Machine Learning, Node.js, MongoDB, NLP",2026-01-27,rozee.pk,0,a33f418f329b950ff62c2db92c73b59c,2026-01-28 06:00:00
1735,Senior Game Developer,Noogata,Rawalpindi,Game Development,Full-time,,,,,1,4,3,7,"Python, SQL, React, Data Science, PHP, FastAPI, Selenium",2026-01-17,rozee.pk,0,3690292be94e139855016da7b0bb2321,2026-01-17 23:00:00
1736,Senior Software Architect,Contour Software,Remote,Information Technology,Full-time,,,,,6,10,4,9,"Python, SQL, JavaScript, AWS, Docker, Git, Data Science, TypeScript, PyTorch",2026-03-05,indeed.com.pk,0,7a0e10bf1ee69e6f89a465ccc6ab0d6c,2026-03-05 10:00:00
1737,Junior Data Engineer,Daraz Pakistan,Karachi,AI & Data Science,Remote,128116.0,144717.0,136416.5,Mid,3,7,4,12,"Python, SQL, JavaScript, Machine Learning, AWS, Node.js, MySQL, Data Science, Linux, Deep Learning, CI/CD, Vue",2026-02-26,rozee.pk,0,0859152807a99286bb0eb76ac24c9e11,2026-02-27 13:00:00
1738,Senior Research Scientist,Daraz Pakistan,Islamabad,AI & Data Science,Full-time,,,,,8,10,2,8,"Python, SQL, JavaScript, Django, Data Science, TensorFlow, NLP, Excel",2026-02-16,rozee.pk,0,5c95c18973bbb402299a0eccb1ac6dac,2026-02-16 18:00:00
1739,Junior BI Analyst,Engro Polymers IT,Multiple,Banking & Finance,Full-time,110382.0,144027.0,127204.5,Mid,2,6,4,7,"React, AWS, TypeScript, CI/CD, NumPy, Tableau, Redis",2026-03-03,indeed.com.pk,0,c2b5d51b61053bdb45ff132f70b6bcb5,2026-03-04 16:00:00
1740,Mid Database Administrator,ZoodMall,Lahore,Information Technology,Full-time,127658.0,154426.0,141042.0,Mid,5,9,4,6,"Machine Learning, Django, Data Science, PHP, Pandas, XGBoost",2026-03-20,rozee.pk,0,6468e212754ca047b33189228345394d,2026-03-21 23:00:00
1741,Mid Penetration Tester,MCB Tech,Islamabad,Cybersecurity,Full-time,,,,,6,8,2,5,"React, Deep Learning, MongoDB, DevOps, LLM",2026-02-17,rozee.pk,0,21b843e43c48b1ae00f23f718d3f3ddf,2026-02-18 11:00:00
1742,Junior Database Administrator,Avanza Solutions,Karachi,Information Technology,Full-time,71139.0,96600.0,83869.5,Junior,5,9,4,10,"Python, Machine Learning, Docker, Linux, TensorFlow, Vue, NumPy, Scikit-learn, PyTorch, BERT",2026-02-23,rozee.pk,0,2cbba2169c9a1fd58483f084e480e163,2026-02-23 23:00:00
1743,Junior NLP Engineer,Contour Software,Lahore,AI & Data Science,Full-time,170193.0,202047.0,186120.0,Mid,6,7,1,8,"Python, Machine Learning, Data Science, TensorFlow, NLP, Power BI, LLM, R",2026-02-08,indeed.com.pk,0,f75e85f2e6b3900c24eec8b6a6e2d145,2026-02-09 12:00:00
1744,Mid IT Support Engineer,PTCL,Karachi,Information Technology,Remote,,,,,0,2,2,6,"Machine Learning, Git, MySQL, Vue, NLP, LLM",2026-01-09,rozee.pk,0,428ed9f4407bfd329966932d3e1bc51d,2026-01-10 14:00:00
1745,Mid Database Administrator,Emumba,Lahore,Information Technology,Full-time,,,,,2,6,4,12,"Python, JavaScript, React, Machine Learning, Docker, MySQL, TypeScript, MongoDB, TensorFlow, Vue, FastAPI, NLP",2026-03-28,indeed.com.pk,0,6c330af829afc0fc6bf1727a93a66322,2026-03-29 07:00:00
1746,Junior Full Stack Developer,TRG Pakistan,Karachi,Information Technology,Full-time,,,,,5,9,4,8,"Python, SQL, JavaScript, AWS, Docker, Linux, Vue, Selenium",2026-03-24,indeed.com.pk,0,9b8216e551f583517ec5c2ffd92113ad,2026-03-24 01:00:00
1747,Senior Research Scientist,Folio3 Software,Remote,AI & Data Science,Part-time,,,,,6,10,4,9,"Python, SQL, JavaScript, AWS, Node.js, Data Science, TypeScript, REST API, Pandas",2026-03-15,indeed.com.pk,0,a15e5f6d4c4cfa7b6e8b0ee26af88ea5,2026-03-16 17:00:00
1748,Mid Mobile App Developer,TRG Pakistan,Lahore,Information Technology,Full-time,129517.0,167094.0,148305.5,Mid,4,7,3,5,"JavaScript, Machine Learning, Data Science, CI/CD, Pandas",2026-03-16,rozee.pk,0,b6cd55e5f118d6d1383af2cf208f51c8,2026-03-17 00:00:00
1749,Mid IT Support Engineer,Confiz,Lahore,Information Technology,Remote,52809.0,89720.0,71264.5,Junior,2,6,4,6,"SQL, React, Machine Learning, PostgreSQL, Deep Learning, NumPy",2026-03-03,rozee.pk,0,0a4d7273ff695e849cfd51922039f6e0,2026-03-03 05:00:00
1750,Senior Quality Assurance Engineer,Confiz,Karachi,Information Technology,Remote,,,,,1,3,2,6,"AWS, MySQL, REST API, PHP, FastAPI, Computer Vision",2026-02-21,rozee.pk,0,72e51252b4644834335d70288f40b589,2026-02-21 11:00:00
1751,Mid NLP Engineer,VentureDive,Islamabad,AI & Data Science,Full-time,210022.0,247990.0,229006.0,Senior,6,7,1,10,"Python, JavaScript, Machine Learning, MySQL, REST API, PHP, Deep Learning, TensorFlow, Pandas, NumPy",2026-02-06,rozee.pk,0,1f71d92c9af671d45ec1ae077dfd1bae,2026-02-06 13:00:00
1752,Mid Backend Developer,Bykea Tech,Lahore,Information Technology,Remote,168377.0,193571.0,180974.0,Mid,5,9,4,7,"Git, MySQL, TypeScript, PHP, NLP, Spark, GraphQL",2026-03-28,rozee.pk,0,eff696285bb75de0cdcdda5f142b6e22,2026-03-29 14:00:00
1753,Mid Machine Learning Engineer,Emumba,Lahore,AI & Data Science,Full-time,237226.0,268745.0,252985.5,Senior,5,8,3,9,"Python, Machine Learning, MySQL, Data Science, Linux, TensorFlow, FastAPI, NumPy, Excel",2026-02-13,rozee.pk,0,a3acee3214825a3365eda66099af26d7,2026-02-13 05:00:00
1754,Mid Database Administrator,Softech Worldwide,Islamabad,Information Technology,Full-time,,,,,2,5,3,9,"Python, React, Machine Learning, AWS, Node.js, Git, Deep Learning, MongoDB, NumPy",2026-03-04,rozee.pk,0,be106b92fed32e8d3eea207226e16b26,2026-03-04 22:00:00
1755,Senior Mobile App Developer,Telenor Pakistan,Islamabad,Information Technology,Full-time,,,,,4,5,1,8,"SQL, Machine Learning, AWS, Node.js, Git, Data Science, MongoDB, Spark",2026-03-24,indeed.com.pk,0,1480917115c570b490b097ecda9a69a1,2026-03-24 09:00:00
1756,Junior IT Support Engineer,PTCL,Islamabad,Information Technology,Full-time,32888.0,59591.0,46239.5,Entry,1,2,1,5,"Python, SQL, FastAPI, NLP, R",2026-03-12,indeed.com.pk,0,eb0215ad81d7da8ccc1b536158761fa8,2026-03-12 23:00:00
1757,Mid Cybersecurity Analyst,Ufone Tech,Islamabad,Cybersecurity,Full-time,,,,,4,8,4,11,"React, Machine Learning, AWS, Node.js, Docker, Data Science, TypeScript, MongoDB, Kubernetes, FastAPI, Tableau",2026-03-06,rozee.pk,0,a9757613e4b679ceba64add6c2b58042,2026-03-06 23:00:00
1758,Senior Software Engineer,Noogata,Rawalpindi,Information Technology,Contract,,,,,2,3,1,7,"SQL, JavaScript, MySQL, PostgreSQL, Flutter, Selenium, Scikit-learn",2026-03-01,indeed.com.pk,0,aa94e74f4d4c883b77ecee73e560120f,2026-03-01 05:00:00
1759,Mid Mobile App Developer,Softech Worldwide,Lahore,Information Technology,Full-time,,,,,3,5,2,5,"Node.js, Docker, Django, LLM, R",2026-01-13,rozee.pk,0,ab22e590b333107fcd1f88489e0bdb14,2026-01-14 00:00:00
1760,Mid Software Engineer,Daraz Pakistan,Karachi,Information Technology,Contract,131985.0,171448.0,151716.5,Mid,2,5,3,7,"SQL, React, Git, Django, GCP, Selenium, Terraform",2026-03-13,indeed.com.pk,0,5e998c3287975783cd48a967f82e11a7,2026-03-14 01:00:00
1761,Senior Cybersecurity Analyst,Arbisoft,Karachi,Cybersecurity,Remote,,,,,5,9,4,8,"Python, JavaScript, React, MySQL, Data Science, CI/CD, Spark, PyTorch",2026-03-09,rozee.pk,0,4083bbbfce9c51c025b8be5e75b55116,2026-03-09 14:00:00
1762,Mid Machine Learning Engineer,Ufone Tech,Lahore,AI & Data Science,Full-time,189493.0,216141.0,202817.0,Senior,5,9,4,7,"Python, Machine Learning, AWS, Deep Learning, NLP, Pandas, PyTorch",2026-03-29,indeed.com.pk,0,a6aa266a99b7d09320b304e96d7c653c,2026-03-29 03:00:00
1763,Mid Backend Developer,Tag Innovation,Lahore,Information Technology,Full-time,178016.0,198854.0,188435.0,Mid,5,6,1,5,"Machine Learning, Docker, MongoDB, FastAPI, Pandas",2026-02-09,indeed.com.pk,0,bc874ab04753fd9698aa37b2972b87f9,2026-02-10 18:00:00
1764,Junior NLP Engineer,TRG Pakistan,Islamabad,AI & Data Science,Remote,129852.0,146756.0,138304.0,Mid,4,5,1,7,"Python, Django, Data Science, REST API, Deep Learning, MongoDB, PyTorch",2026-01-21,indeed.com.pk,0,06c8265bf7f6afccc7144e074a076b4b,2026-01-21 10:00:00
1765,Junior Software Engineer,Sigmoid Analytics,Lahore,Information Technology,Full-time,,,,,3,5,2,10,"Python, SQL, Machine Learning, AWS, Node.js, TensorFlow, Kubernetes, Vue, Flutter, Keras",2026-03-23,rozee.pk,0,458e32f05556d448426bcb6ba306a86b,2026-03-23 08:00:00
1766,Mid Penetration Tester,PureVPN Tech,Rawalpindi,Cybersecurity,Full-time,207837.0,226902.0,217369.5,Senior,3,4,1,8,"Python, SQL, React, REST API, FastAPI, Kotlin, Scikit-learn, LLM",2026-03-09,indeed.com.pk,0,9197dd5f940ae6eb478a4ff1a67502ec,2026-03-09 07:00:00
1767,Mid Full Stack Developer,Folio3 Software,Lahore,Information Technology,Full-time,145771.0,173298.0,159534.5,Mid,2,5,3,7,"Python, SQL, Linux, CI/CD, FastAPI, Power BI, Scikit-learn",2026-03-11,indeed.com.pk,0,f09f6b6a452414fff7916ed1fee320cd,2026-03-12 05:00:00
